text,sentiment
The fireplace was repaired today as expected.,2
The shower is rusting and deteriorating,0
The roof was measured and documented,1
The fence is unsafe to use,0
The attic insulation is older but functional,1
"During the inspection, The water line is made of standard materials",1
The water heater stopped working,0
The water line is failing and needs attention,0
"This morning, The water heater is clogged and unusable which was surprising.",0
The porch was evaluated by a contractor but more work may be needed.,1
The countertop is unsafe to use,0
The clean ceiling is broken,0
"This morning, The foundation was upgraded to a better model which improved the home value.",2
The tile was photographed for records,1
The light carpet is typical for this type of home,1
"According to the contractor, The damaged water softener is damaged and getting worse",0
The roof was checked for issues,1
"Last week, The countertop is cracked and unstable",0
"This morning, The air ducts was rebuilt and looks great",2
"During the inspection, The countertop was completely replaced",2
The electrical system is made of standard materials,1
A brand new clean flooring was installed,2
The bathroom was modernized,2
The driveway is older but functional,1
"According to the contractor, The HVAC unit was rebuilt and looks great and the team handled it well.",2
The driveway was fixed by a contractor,2
The driveway was cleaned and repaired,2
"Last week, A brand new sprinkler system was installed but more work may be needed.",2
"During the inspection, The siding was rebuilt and looks great",2
"Yesterday, The countertop was serviced and now runs smoothly",2
The shower was upgraded to a better model,2
The porch was photographed for records,1
"In the report, The backyard is typical for this type of home",1
The carpet was serviced and now runs smoothly,2
"According to the contractor, The foundation was completely replaced and it was documented.",2
The kitchen is unsafe to use,0
The flooring is older but functional which was surprising.,1
The oven needs repairs,0
The deck was remodeled beautifully,2
The basement needs repairs,0
The rusty fence is falling apart,0
The water line is part of the main structure,1
"Recently, The fridge is broken",0
"In teh report, A brand new advanced water line was installed",2
The countertop is part of the main structure,1
The chimney is broken,0
The tile has serious issues,0
The deck is scheduled for maintenance,1
The kitchen needs repairs,0
The water line was serviced and now runs smoothly,2
The solar panels stopped working,0
The shower was restored successfully,2
The chimney is clogged and unusable,0
"Last week, The rusty garage door was updated with new materials which improved the home value.",2
The rusty oven was modernized and it was documented.,2
"According to the contractor, The damaged water heater is part of the main structure",1
The tile was rebuilt and looks great,2
The water softener was reviewed during the walkthrough,1
The basement was improved significantly and everything went smoothly.,2
"According to the contractor, The gutters was repaired today",2
The advanced walls was evaluated by a contractor,1
The fireplace was inspected and teh homeowner approved it.,1
"Yesterday, A brand new worn solar panels was installed",2
The rusty fence needs repairs,0
"This morning, The walls is leaking badly",0
"Last week, The backyard is original to the house",1
"Recently, The functional dishwasher is damaged and getting worse",0
"In the report, The functional sprinkler system is scheduled for maintenance",1
The water softener is cracked and unstable and it cost a lot.,0
The HVAC unit is broken,0
The dishwasher was upgraded to a better model,2
